id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
2082,0,1,1,https://qshzhao.users.sgg.whu.edu.cn,qshzhao.users.sgg.whu.edu.cn,5,qshzhao.users.sgg.whu.edu.cn,202.114.120.1,1,0,443,502,Bad Gateway,502 Bad Gateway,nginx/1.20.1,202.114.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
2085,1,1,1,http://qshzhao.users.sgg.whu.edu.cn,qshzhao.users.sgg.whu.edu.cn,5,qshzhao.users.sgg.whu.edu.cn,202.114.120.1,1,0,80,200,OK,赵前胜 | 武汉大学测绘学院,"nginx,PHP/7.3.11",202.114.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
346,1,1,1,https://quant.whu.edu.cn,quant.whu.edu.cn,1,quant.whu.edu.cn,218.197.149.55,1,0,443,200,OK,人工智能驱动的基本面量化投资虚拟仿真实验,"openresty,Express",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,IP138Query
895,1,1,1,http://quant.whu.edu.cn,quant.whu.edu.cn,1,quant.whu.edu.cn,218.197.149.55,1,0,80,200,OK,人工智能驱动的基本面量化投资虚拟仿真实验,"openresty,Express",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,IP138Query
1796,1,1,1,https://quantum.whu.edu.cn,quantum.whu.edu.cn,1,quantum.whu.edu.cn,202.114.78.123,1,1,443,200,OK,量子计算与量子模拟云平台,nginx,202.114.76.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1878,1,1,1,http://quantum.whu.edu.cn,quantum.whu.edu.cn,1,quantum.whu.edu.cn,202.114.78.123,1,1,80,200,OK,量子计算与量子模拟云平台,nginx,202.114.76.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1313,1,1,1,http://quanyuan.whu.edu.cn,quanyuan.whu.edu.cn,1,quanyuan.whu.edu.cn,202.114.64.221,1,1,80,200,OK,袁荃课题组,none,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1316,1,1,1,https://quanyuan.whu.edu.cn,quanyuan.whu.edu.cn,1,quanyuan.whu.edu.cn,202.114.64.221,1,1,443,200,OK,袁荃课题组,none,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1777,1,1,1,https://rank.whu.edu.cn,rank.whu.edu.cn,1,rank.whu.edu.cn,218.197.147.86,1,1,443,200,OK,学术科研全景,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1884,1,1,1,http://rank.whu.edu.cn,rank.whu.edu.cn,1,rank.whu.edu.cn,218.197.147.86,1,1,80,200,OK,学术科研全景,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1829,0,0,1,http://rbpa.whu.edu.cn,rbpa.whu.edu.cn,1,rbpa.whu.edu.cn,218.197.149.62,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='rbpa.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f0ddc1a1590>, 'Connection to rbpa.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,CrtshQuery
1831,0,0,1,https://rbpa.whu.edu.cn,rbpa.whu.edu.cn,1,rbpa.whu.edu.cn,218.197.149.62,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='rbpa.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f0ddc1db210>, 'Connection to rbpa.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,CrtshQuery
431,1,1,1,https://rccse.whu.edu.cn,rccse.whu.edu.cn,1,rccse.whu.edu.cn,218.197.151.153,1,1,443,200,OK,武汉大学中国科学评价研究中心,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,SiteDossierQuery
576,1,1,1,http://rccse.whu.edu.cn,rccse.whu.edu.cn,1,rccse.whu.edu.cn,218.197.151.153,1,1,80,200,OK,武汉大学中国科学评价研究中心,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,SiteDossierQuery
1970,1,1,1,http://rclh.whu.edu.cn,rclh.whu.edu.cn,3,rclh.whu.edu.cn,210.42.122.30,1,1,80,200,OK,武汉大学全生命周期健康研究中心,**********,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
1972,1,1,1,https://rclh.whu.edu.cn,rclh.whu.edu.cn,3,rclh.whu.edu.cn,210.42.122.30,1,1,443,200,OK,武汉大学全生命周期健康研究中心,**********,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
1549,0,0,1,http://rdns.whu.edu.cn,rdns.whu.edu.cn,1,rdns.whu.edu.cn,202.114.64.2,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='rdns.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f0f38497950>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1557,1,1,1,https://rdns.whu.edu.cn,rdns.whu.edu.cn,1,rdns.whu.edu.cn,202.114.64.2,1,1,443,200,OK,ZDNS,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1905,0,0,1,http://re.whu.edu.cn,re.whu.edu.cn,1,re.whu.edu.cn,202.114.107.243,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='re.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f0d9c6dc590>, 'Connection to re.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,202.114.96.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1906,0,0,1,https://re.whu.edu.cn,re.whu.edu.cn,1,re.whu.edu.cn,202.114.107.243,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='re.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f0f38587bd0>, 'Connection to re.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,202.114.96.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1791,1,1,1,https://res.whu.edu.cn,res.whu.edu.cn,1,res.whu.edu.cn,218.197.149.30,1,0,443,403,Forbidden,403 Forbidden,openresty,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1869,1,1,1,http://res.whu.edu.cn,res.whu.edu.cn,1,res.whu.edu.cn,218.197.149.30,1,0,80,403,Forbidden,403 Forbidden,openresty,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
775,1,1,1,http://reserv.lib.whu.edu.cn,reserv.lib.whu.edu.cn,2,s11.lib.whu.edu.cn,202.114.65.11,1,1,80,200,OK,研修室预约说明,"nginx,PHP/5.1.6",202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
781,1,1,1,https://reserv.lib.whu.edu.cn,reserv.lib.whu.edu.cn,2,s11.lib.whu.edu.cn,202.114.65.11,1,1,443,200,OK,Welcome to CentOS,nginx,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1227,1,1,1,http://rest.whu.edu.cn,rest.whu.edu.cn,1,rest.whu.edu.cn,210.42.122.166,1,1,80,404,Not Found,None,,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1232,0,0,1,https://rest.whu.edu.cn,rest.whu.edu.cn,1,rest.whu.edu.cn,210.42.122.166,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='rest.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0e1c269dd0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1152,1,1,1,https://ric.whu.edu.cn,ric.whu.edu.cn,1,ric.whu.edu.cn,218.197.151.153,1,1,443,200,OK,武汉大学传统文化研究中心,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1336,1,1,1,http://ric.whu.edu.cn,ric.whu.edu.cn,1,ric.whu.edu.cn,218.197.151.153,1,1,80,200,OK,武汉大学传统文化研究中心,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
476,0,0,1,https://riel.whu.edu.cn,riel.whu.edu.cn,1,riel.whu.edu.cn,210.42.122.166,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='riel.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0f9f7362d0>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,SiteDossierQuery
487,1,1,1,http://riel.whu.edu.cn,riel.whu.edu.cn,1,riel.whu.edu.cn,210.42.122.166,1,1,80,200,OK,武汉大学环境法研究所,************************************,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,SiteDossierQuery
19,1,1,1,https://risk.whu.edu.cn,risk.whu.edu.cn,1,risk.whu.edu.cn,218.197.151.153,1,1,443,200,OK,工程风险与防灾研究所,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,IP138Query
182,1,1,1,http://risk.whu.edu.cn,risk.whu.edu.cn,1,risk.whu.edu.cn,218.197.151.153,1,1,80,200,OK,工程风险与防灾研究所,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,IP138Query
2216,1,1,1,https://rjgl.whu.edu.cn,rjgl.whu.edu.cn,3,rjgl.whu.edu.cn,218.197.151.83,1,1,443,200,OK,统一身份认证,openresty,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
2220,1,1,1,http://rjgl.whu.edu.cn,rjgl.whu.edu.cn,3,rjgl.whu.edu.cn,218.197.151.83,1,1,80,200,OK,统一身份认证,openresty,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Finder
451,0,0,1,https://rna.whu.edu.cn,rna.whu.edu.cn,1,rna.whu.edu.cn,202.114.67.210,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='rna.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0f385f2a10>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,SiteDossierQuery
453,1,1,1,http://rna.whu.edu.cn,rna.whu.edu.cn,1,rna.whu.edu.cn,202.114.67.210,1,1,80,200,OK,'Welcome!\n',Apache/2.4.6 (CentOS),202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,SiteDossierQuery
797,1,1,1,https://rocklab.whu.edu.cn,rocklab.whu.edu.cn,1,rocklab.whu.edu.cn,218.197.151.153,1,1,443,200,OK,武汉大学水工岩石力学教育部重点实验室,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
976,1,1,1,http://rocklab.whu.edu.cn,rocklab.whu.edu.cn,1,rocklab.whu.edu.cn,218.197.151.153,1,1,80,200,OK,武汉大学水工岩石力学教育部重点实验室,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
172,1,1,1,https://rsb.whu.edu.cn,rsb.whu.edu.cn,1,rsb.whu.edu.cn,218.197.155.113,1,1,443,200,OK,人事部/人才与专家工作办公室,**********,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,MySSLQuery
335,1,1,1,http://rsb.whu.edu.cn,rsb.whu.edu.cn,1,rsb.whu.edu.cn,218.197.155.113,1,1,80,200,OK,人事部/人才与专家工作办公室,**********,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,MySSLQuery
713,0,1,1,http://rsb2.whu.edu.cn,rsb2.whu.edu.cn,1,rsb2.whu.edu.cn,210.42.121.122,1,0,80,400,Bad Request,Bad Request (Invalid Hostname),,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1133,0,0,1,https://rsb2.whu.edu.cn,rsb2.whu.edu.cn,1,rsb2.whu.edu.cn,210.42.121.122,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='rsb2.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f0f38120990>, 'Connection to rsb2.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
178,1,1,1,https://rsbold.whu.edu.cn,rsbold.whu.edu.cn,1,rsbold.whu.edu.cn,218.197.155.113,1,1,443,200,OK,人事部,**********,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,MySSLQuery
343,1,1,1,http://rsbold.whu.edu.cn,rsbold.whu.edu.cn,1,rsbold.whu.edu.cn,218.197.155.113,1,1,80,200,OK,人事部,**********,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,MySSLQuery
273,1,1,1,https://rsgis.whu.edu.cn,rsgis.whu.edu.cn,1,rsgis.whu.edu.cn,202.114.64.221,1,1,443,200,OK,武汉大学遥感信息工程学院,none,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,CertSpotterQuery
424,1,1,1,http://rsgis.whu.edu.cn,rsgis.whu.edu.cn,1,rsgis.whu.edu.cn,202.114.64.221,1,1,80,200,OK,武汉大学遥感信息工程学院,none,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,CertSpotterQuery
957,0,0,1,http://rsgislab.whu.edu.cn,rsgislab.whu.edu.cn,1,rsgislab.whu.edu.cn,202.114.121.182,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='newspace.rsgis.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f0e7c61e690>: Failed to establish a new connection: [Errno -2] Name or service not known'))""),)",,,202.114.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1211,0,0,1,https://rsgislab.whu.edu.cn,rsgislab.whu.edu.cn,1,rsgislab.whu.edu.cn,202.114.121.182,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='rsgislab.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f0ef871f210>, 'Connection to rsgislab.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,202.114.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
111,0,0,1,https://rsidea.whu.edu.cn,rsidea.whu.edu.cn,1,rsidea.whu.edu.cn,125.220.153.11,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='rsidea.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0f9f9c4cd0>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,125.220.128.0/19,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,IP138Query
465,1,1,1,http://rsidea.whu.edu.cn,rsidea.whu.edu.cn,1,rsidea.whu.edu.cn,125.220.153.11,1,1,80,200,,RSIDEA 首页,,125.220.128.0/19,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,IP138Query
125,1,1,1,http://rspip.whu.edu.cn,rspip.whu.edu.cn,1,rspip.whu.edu.cn,218.197.149.245,1,1,80,200,,遥感影像精准智能处理课题组,************,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,IP138Query
128,0,0,1,https://rspip.whu.edu.cn,rspip.whu.edu.cn,1,rspip.whu.edu.cn,218.197.149.245,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='rspip.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1006)')))""),)",,,218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,IP138Query
1751,0,0,1,https://rub.whu.edu.cn,rub.whu.edu.cn,1,rub.whu.edu.cn,210.42.121.166,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='rub.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0d12f5aad0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1755,1,1,1,http://rub.whu.edu.cn,rub.whu.edu.cn,1,rub.whu.edu.cn,210.42.121.166,1,0,80,200,OK,武汉大学外语学院区域与国别研究所俄罗斯乌克兰白俄罗斯研究,"*************************************************************************,*********",210.42.112.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1484,0,0,1,https://run.whu.edu.cn,run.whu.edu.cn,1,run.whu.edu.cn,202.114.69.9,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='run.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0ec06aa6d0>: Failed to establish a new connection: [Errno 113] No route to host'))""),)",,,202.114.69.0/24,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1639,0,0,1,http://run.whu.edu.cn,run.whu.edu.cn,1,run.whu.edu.cn,202.114.69.9,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='run.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f0ef8627090>: Failed to establish a new connection: [Errno 113] No route to host'))""),)",,,202.114.69.0/24,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1094,1,1,1,http://rwb.whu.edu.cn,rwb.whu.edu.cn,1,rwb.whu.edu.cn,202.114.64.221,1,1,80,200,OK,武汉大学人民武装部,none,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1100,1,1,1,https://rwb.whu.edu.cn,rwb.whu.edu.cn,1,rwb.whu.edu.cn,202.114.64.221,1,1,443,200,OK,武汉大学人民武装部,none,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
16,0,0,1,https://rxyy.whu.edu.cn,rxyy.whu.edu.cn,1,rxyy.whu.edu.cn,125.220.128.4,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='rxyy.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0f9fdfe5d0>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,125.220.128.0/19,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,IP138Query
18,1,1,1,http://rxyy.whu.edu.cn,rxyy.whu.edu.cn,1,rxyy.whu.edu.cn,125.220.128.4,1,1,80,200,OK,Welcome to nginx!,nginx,125.220.128.0/19,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,IP138Query
1892,1,1,1,https://rz.whu.edu.cn,rz.whu.edu.cn,1,rz.whu.edu.cn,218.197.149.246,1,0,443,200,,统一身份认证,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
1896,1,1,1,http://rz.whu.edu.cn,rz.whu.edu.cn,1,rz.whu.edu.cn,218.197.149.246,1,0,80,200,,统一身份认证,"WHU-AppSrv 1.0.0,WHU-AppSrv 1.0.0",218.197.144.0/20,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Brute
2307,0,0,1,https://s1.lib.whu.edu.cn,s1.lib.whu.edu.cn,2,s1.lib.whu.edu.cn,202.114.65.1,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='s1.lib.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0cfafc45d0>: Failed to establish a new connection: [Errno 113] No route to host'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Altdns
2308,1,1,1,http://s1.lib.whu.edu.cn,s1.lib.whu.edu.cn,2,s1.lib.whu.edu.cn,202.114.65.1,1,1,80,200,OK,珞珈人文,nginx/1.9.9,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Altdns
2370,0,0,1,http://s10.lib.whu.edu.cn,s10.lib.whu.edu.cn,2,s10.lib.whu.edu.cn,202.114.65.10,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='s10.lib.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f0cfb7c47d0>: Failed to establish a new connection: [Errno 113] No route to host'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Altdns
2371,0,0,1,https://s10.lib.whu.edu.cn,s10.lib.whu.edu.cn,2,s10.lib.whu.edu.cn,202.114.65.10,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='s10.lib.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0cfb7c4890>: Failed to establish a new connection: [Errno 113] No route to host'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Altdns
218,1,1,1,https://s11.lib.whu.edu.cn,s11.lib.whu.edu.cn,2,s11.lib.whu.edu.cn,202.114.65.11,1,1,443,200,OK,Welcome to CentOS,nginx,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,CertSpotterQuery
357,1,1,1,http://s11.lib.whu.edu.cn,s11.lib.whu.edu.cn,2,s11.lib.whu.edu.cn,202.114.65.11,1,1,80,200,OK,Welcome to CentOS,nginx,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,CertSpotterQuery
2301,1,1,1,http://s110.lib.whu.edu.cn,s110.lib.whu.edu.cn,2,s110.lib.whu.edu.cn,202.114.65.110,1,0,80,200,OK,武大名师库,Apache-Coyote/1.1,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Altdns
2393,0,0,1,https://s110.lib.whu.edu.cn,s110.lib.whu.edu.cn,2,s110.lib.whu.edu.cn,202.114.65.110,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='s110.lib.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f0cfacd4210>, 'Connection to s110.lib.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Altdns
2303,0,0,1,https://s111.lib.whu.edu.cn,s111.lib.whu.edu.cn,2,s111.lib.whu.edu.cn,202.114.65.111,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='s111.lib.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0cfa21a390>: Failed to establish a new connection: [Errno 113] No route to host'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Altdns
2304,0,0,1,http://s111.lib.whu.edu.cn,s111.lib.whu.edu.cn,2,s111.lib.whu.edu.cn,202.114.65.111,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='s111.lib.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f0cfa21a0d0>: Failed to establish a new connection: [Errno 113] No route to host'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Altdns
2302,0,0,1,https://s112.lib.whu.edu.cn,s112.lib.whu.edu.cn,2,s112.lib.whu.edu.cn,202.114.65.112,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='s112.lib.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f0cfa218e90>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Altdns
2305,1,1,1,http://s112.lib.whu.edu.cn,s112.lib.whu.edu.cn,2,s112.lib.whu.edu.cn,202.114.65.112,1,1,80,200,OK,建设中,"Microsoft-IIS/6.0,ASP.NET",202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Altdns
1217,1,1,1,http://s113.lib.whu.edu.cn,s113.lib.whu.edu.cn,2,s113.lib.whu.edu.cn,202.114.65.113,1,1,80,404,Not Found,Apache Tomcat/7.0.26 - Error report,Apache-Coyote/1.1,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
1558,0,0,1,https://s113.lib.whu.edu.cn,s113.lib.whu.edu.cn,2,s113.lib.whu.edu.cn,202.114.65.113,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='s113.lib.whu.edu.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f0e1c346ad0>, 'Connection to s113.lib.whu.edu.cn timed out. (connect timeout=13)'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,RapidDNSQuery
2281,0,0,1,http://s114.lib.whu.edu.cn,s114.lib.whu.edu.cn,2,s114.lib.whu.edu.cn,202.114.65.114,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='s114.lib.whu.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f0cfad80110>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,202.114.64.0/22,AS4538,China Education and Research Network Center,中国湖北省武汉市,教育网,Altdns
